INFO 2022-07-28 22:43:57,422 database not connected
INFO 2022-07-29 22:02:24,575 Data inserted
ERROR 2022-07-29 22:02:24,578 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,578 Data inserted
ERROR 2022-07-29 22:02:24,581 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,581 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,582 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,582 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,583 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,584 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,584 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,585 Data inserted
INFO 2022-07-29 22:02:24,587 Data inserted
ERROR 2022-07-29 22:02:24,590 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,590 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,591 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,591 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,592 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,594 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,595 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,597 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,598 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,598 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,599 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,600 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,601 Data inserted
ERROR 2022-07-29 22:02:24,604 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,604 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,605 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,606 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,607 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,608 Data inserted
ERROR 2022-07-29 22:02:24,611 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,612 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,613 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,613 Data inserted
ERROR 2022-07-29 22:02:24,616 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,617 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,617 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,618 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,619 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,619 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,620 Data inserted
ERROR 2022-07-29 22:02:24,623 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,624 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,625 Data inserted
ERROR 2022-07-29 22:02:24,627 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,628 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,628 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,629 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,630 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,630 Data inserted
ERROR 2022-07-29 22:02:24,632 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,633 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,634 Data inserted
ERROR 2022-07-29 22:02:24,636 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,637 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,637 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,638 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,639 Data inserted
ERROR 2022-07-29 22:02:24,641 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,642 Data inserted
ERROR 2022-07-29 22:02:24,644 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,645 Data inserted
INFO 2022-07-29 22:02:24,648 Data inserted
INFO 2022-07-29 22:02:24,650 Data inserted
ERROR 2022-07-29 22:02:24,652 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,653 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,653 Data inserted
INFO 2022-07-29 22:02:24,656 Data inserted
INFO 2022-07-29 22:02:24,658 Data inserted
ERROR 2022-07-29 22:02:24,661 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,662 Data inserted
ERROR 2022-07-29 22:02:24,665 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,666 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,666 Data inserted
ERROR 2022-07-29 22:02:24,669 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,669 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,670 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,671 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,672 Data inserted
INFO 2022-07-29 22:02:24,674 Data inserted
INFO 2022-07-29 22:04:01,159 database connected
INFO 2022-07-29 22:04:01,920 Data inserted
INFO 2022-07-29 22:04:01,924 Data inserted
INFO 2022-07-29 22:04:01,927 Data inserted
INFO 2022-07-29 22:04:01,930 Data inserted
INFO 2022-07-29 22:04:01,933 Data inserted
INFO 2022-07-29 22:04:01,937 Data inserted
INFO 2022-07-29 22:04:01,940 Data inserted
INFO 2022-07-29 22:04:01,943 Data inserted
INFO 2022-07-29 22:04:01,946 Data inserted
INFO 2022-07-29 22:04:01,948 Data inserted
INFO 2022-07-29 22:04:01,951 Data inserted
INFO 2022-07-29 22:04:01,954 Data inserted
INFO 2022-07-29 22:04:01,956 Data inserted
INFO 2022-07-29 22:04:01,959 Data inserted
INFO 2022-07-29 22:04:01,961 Data inserted
INFO 2022-07-29 22:04:01,964 Data inserted
INFO 2022-07-29 22:04:01,967 Data inserted
INFO 2022-07-29 22:04:01,970 Data inserted
INFO 2022-07-29 22:04:01,972 Data inserted
INFO 2022-07-29 22:04:01,974 Data inserted
INFO 2022-07-29 22:04:01,977 Data inserted
INFO 2022-07-29 22:04:01,979 Data inserted
INFO 2022-07-29 22:04:01,982 Data inserted
INFO 2022-07-29 22:04:01,984 Data inserted
INFO 2022-07-29 22:04:01,987 Data inserted
INFO 2022-07-29 22:04:01,989 Data inserted
INFO 2022-07-29 22:04:01,992 Data inserted
INFO 2022-07-29 22:04:01,994 Data inserted
INFO 2022-07-29 22:04:01,997 Data inserted
INFO 2022-07-29 22:04:02,000 Data inserted
INFO 2022-07-29 22:04:02,003 Data inserted
INFO 2022-07-29 22:04:02,006 Data inserted
INFO 2022-07-29 22:04:02,009 Data inserted
INFO 2022-07-29 22:04:02,011 Data inserted
INFO 2022-07-29 22:04:02,013 Data inserted
INFO 2022-07-29 22:04:02,016 Data inserted
INFO 2022-07-29 22:04:02,018 Data inserted
INFO 2022-07-29 22:04:02,020 Data inserted
INFO 2022-07-29 22:04:02,023 Data inserted
INFO 2022-07-29 22:04:02,026 Data inserted
INFO 2022-07-29 22:04:02,029 Data inserted
INFO 2022-07-29 22:04:02,031 Data inserted
INFO 2022-07-29 22:04:02,034 Data inserted
INFO 2022-07-29 22:04:02,036 Data inserted
INFO 2022-07-29 22:04:02,039 Data inserted
INFO 2022-07-29 22:04:02,042 Data inserted
INFO 2022-07-29 22:04:02,045 Data inserted
INFO 2022-07-29 22:04:02,047 Data inserted
INFO 2022-07-29 22:04:02,050 Data inserted
INFO 2022-07-29 22:04:02,053 Data inserted
INFO 2022-07-29 22:04:02,056 Data inserted
INFO 2022-07-29 22:04:02,059 Data inserted
INFO 2022-07-29 22:04:02,063 Data inserted
INFO 2022-07-29 22:04:02,066 Data inserted
INFO 2022-07-29 22:04:02,069 Data inserted
INFO 2022-07-29 22:04:02,072 Data inserted
INFO 2022-07-29 22:04:02,074 Data inserted
INFO 2022-07-29 22:04:02,077 Data inserted
INFO 2022-07-29 22:04:02,080 Data inserted
INFO 2022-07-29 22:04:02,082 Data inserted
INFO 2022-07-29 22:04:02,084 Data inserted
INFO 2022-07-29 22:04:02,087 Data inserted
INFO 2022-07-29 22:04:02,089 Data inserted
INFO 2022-07-29 22:04:02,092 Data inserted
INFO 2022-07-29 22:04:02,094 Data inserted
INFO 2022-07-29 22:04:02,097 Data inserted
INFO 2022-07-29 22:04:02,099 Data inserted
INFO 2022-07-29 22:04:02,102 Data inserted
INFO 2022-07-29 22:04:02,104 Data inserted
INFO 2022-07-29 22:04:02,107 Data inserted
INFO 2022-07-29 22:04:02,110 Data inserted
INFO 2022-07-29 22:04:02,112 Data inserted
INFO 2022-07-29 22:04:02,115 Data inserted
INFO 2022-07-29 22:04:02,118 Data inserted
INFO 2022-07-29 22:04:02,121 Data inserted
INFO 2022-07-29 22:04:02,123 Data inserted
INFO 2022-07-29 22:04:02,126 Data inserted
INFO 2022-07-29 22:04:02,129 Data inserted
INFO 2022-07-29 22:04:02,131 Data inserted
INFO 2022-07-29 22:04:02,134 Data inserted
INFO 2022-07-29 22:04:02,137 Data inserted
INFO 2022-07-29 22:04:02,140 Data inserted
INFO 2022-07-29 22:04:02,143 Data inserted
INFO 2022-07-29 22:04:02,146 Data inserted
INFO 2022-07-29 22:04:02,148 Data inserted
INFO 2022-07-29 22:04:02,150 Data inserted
INFO 2022-07-29 22:04:02,152 Data inserted
INFO 2022-07-29 22:04:02,155 Data inserted
INFO 2022-07-29 22:04:02,157 Data inserted
INFO 2022-07-29 22:04:02,159 Data inserted
INFO 2022-07-29 22:04:02,162 Data inserted
INFO 2022-07-29 22:04:02,164 Data inserted
INFO 2022-07-29 22:04:02,167 Data inserted
INFO 2022-07-29 22:04:02,170 Data inserted
INFO 2022-07-29 22:04:02,172 Data inserted
INFO 2022-07-29 22:04:02,175 Data inserted
INFO 2022-07-29 22:04:02,178 Data inserted
INFO 2022-07-29 22:04:02,179 Data inserted
INFO 2022-07-29 22:04:02,182 Data inserted
INFO 2022-07-29 22:04:02,186 Data inserted
INFO 2022-07-29 22:04:02,188 Data inserted
INFO 2022-07-29 22:04:02,191 Data inserted
INFO 2022-07-29 22:04:02,194 Data inserted
INFO 2022-07-29 22:04:02,197 Data inserted
INFO 2022-07-29 22:04:02,199 Data inserted
INFO 2022-07-29 22:04:02,202 Data inserted
INFO 2022-07-29 22:04:02,205 Data inserted
INFO 2022-07-29 22:04:02,208 Data inserted
INFO 2022-07-29 22:04:02,211 Data inserted
INFO 2022-07-29 22:04:02,214 Data inserted
INFO 2022-07-29 22:04:02,217 Data inserted
INFO 2022-07-29 22:04:02,219 Data inserted
INFO 2022-07-29 22:04:02,222 Data inserted
INFO 2022-07-29 22:04:02,224 Data inserted
INFO 2022-07-29 22:04:02,230 Data inserted
INFO 2022-07-29 22:04:02,233 Data inserted
INFO 2022-07-29 22:04:02,235 Data inserted
INFO 2022-07-29 22:04:02,237 Data inserted
INFO 2022-07-29 22:04:02,240 Data inserted
INFO 2022-07-29 22:04:02,242 Data inserted
INFO 2022-07-29 22:04:02,244 Data inserted
INFO 2022-07-29 22:04:02,247 Data inserted
INFO 2022-07-29 22:04:02,249 Data inserted
INFO 2022-07-29 22:04:02,251 Data inserted
INFO 2022-07-29 22:04:02,253 Data inserted
INFO 2022-07-29 22:04:02,256 Data inserted
INFO 2022-07-29 22:04:02,259 Data inserted
INFO 2022-07-29 22:04:02,263 Data inserted
INFO 2022-07-29 22:04:02,266 Data inserted
INFO 2022-07-29 22:04:02,269 Data inserted
INFO 2022-07-29 22:04:02,272 Data inserted
INFO 2022-07-29 22:04:02,275 Data inserted
INFO 2022-07-29 22:04:02,278 Data inserted
INFO 2022-07-29 22:04:02,281 Data inserted
INFO 2022-07-29 22:04:02,283 Data inserted
INFO 2022-07-29 22:04:02,286 Data inserted
INFO 2022-07-29 22:04:02,288 Data inserted
INFO 2022-07-29 22:04:02,291 Data inserted
INFO 2022-07-29 22:04:02,294 Data inserted
INFO 2022-07-29 22:04:02,296 Data inserted
INFO 2022-07-29 22:04:02,298 Data inserted
INFO 2022-07-29 22:04:02,301 Data inserted
INFO 2022-07-29 22:04:02,304 Data inserted
INFO 2022-07-29 22:04:02,307 Data inserted
INFO 2022-07-29 22:04:02,310 Data inserted
INFO 2022-07-29 22:04:02,312 Data inserted
INFO 2022-07-29 22:04:02,317 Data inserted
INFO 2022-07-29 22:04:02,320 Data inserted
INFO 2022-07-29 22:04:02,322 Data inserted
INFO 2022-07-29 22:04:02,325 Data inserted
INFO 2022-07-29 22:04:02,328 Data inserted
INFO 2022-07-29 22:04:02,331 Data inserted
INFO 2022-07-29 22:04:02,334 Data inserted
INFO 2022-07-29 22:04:02,336 Data inserted
INFO 2022-07-29 22:04:02,340 Data inserted
INFO 2022-07-29 22:04:02,343 Data inserted
INFO 2022-07-29 22:04:02,346 Data inserted
INFO 2022-07-29 22:04:02,349 Data inserted
INFO 2022-07-29 22:04:02,352 Data inserted
INFO 2022-07-29 22:04:02,355 Data inserted
INFO 2022-07-29 22:04:02,357 Data inserted
INFO 2022-07-29 22:04:02,360 Data inserted
INFO 2022-07-29 22:04:02,363 Data inserted
INFO 2022-07-29 22:04:02,366 Data inserted
INFO 2022-07-29 22:04:02,369 Data inserted
INFO 2022-07-29 22:04:02,372 Data inserted
INFO 2022-07-29 22:04:02,375 Data inserted
INFO 2022-07-29 22:04:02,378 Data inserted
INFO 2022-07-29 22:04:02,381 Data inserted
INFO 2022-07-29 22:04:02,384 Data inserted
INFO 2022-07-29 22:04:02,387 Data inserted
INFO 2022-07-29 22:04:02,389 Data inserted
INFO 2022-07-29 22:04:02,392 Data inserted
INFO 2022-07-29 22:04:02,395 Data inserted
INFO 2022-07-29 22:04:02,398 Data inserted
INFO 2022-07-29 22:04:02,401 Data inserted
INFO 2022-07-29 22:04:02,405 Data inserted
INFO 2022-07-29 22:04:02,408 Data inserted
INFO 2022-07-29 22:04:02,411 Data inserted
INFO 2022-07-29 22:04:02,414 Data inserted
INFO 2022-07-29 22:04:02,417 Data inserted
INFO 2022-07-29 22:04:02,419 Data inserted
INFO 2022-07-29 22:04:02,421 Data inserted
INFO 2022-07-29 22:04:02,424 Data inserted
INFO 2022-07-29 22:04:02,426 Data inserted
INFO 2022-07-29 22:04:02,429 Data inserted
INFO 2022-07-29 22:04:02,431 Data inserted
INFO 2022-07-29 22:04:02,434 Data inserted
INFO 2022-07-29 22:04:02,436 Data inserted
INFO 2022-07-29 22:04:02,439 Data inserted
INFO 2022-07-29 22:04:02,440 Data inserted
INFO 2022-07-29 22:04:02,443 Data inserted
INFO 2022-07-29 22:04:02,445 Data inserted
INFO 2022-07-29 22:04:02,447 Data inserted
INFO 2022-07-29 22:04:02,449 Data inserted
INFO 2022-07-29 22:04:02,451 Data inserted
INFO 2022-07-29 22:04:02,453 Data inserted
INFO 2022-07-29 22:04:02,455 Data inserted
INFO 2022-07-29 22:04:02,457 Data inserted
INFO 2022-07-29 22:04:02,459 Data inserted
INFO 2022-07-29 22:04:02,462 Data inserted
INFO 2022-07-29 22:04:02,464 Data inserted
INFO 2022-07-29 22:04:02,466 Data inserted
INFO 2022-07-29 22:04:02,468 Data inserted
INFO 2022-07-29 22:04:02,470 Data inserted
INFO 2022-07-29 22:04:02,473 Data inserted
INFO 2022-07-29 22:04:02,475 Data inserted
INFO 2022-07-29 22:04:02,478 Data inserted
INFO 2022-07-29 22:04:02,480 Data inserted
INFO 2022-07-29 22:04:02,483 Data inserted
INFO 2022-07-29 22:04:02,485 Data inserted
INFO 2022-07-29 22:04:02,487 Data inserted
INFO 2022-07-29 22:04:02,489 Data inserted
INFO 2022-07-29 22:04:02,492 Data inserted
INFO 2022-07-29 22:04:02,493 Data inserted
INFO 2022-07-29 22:04:02,496 Data inserted
INFO 2022-07-29 22:04:02,498 Data inserted
INFO 2022-07-29 22:04:02,501 Data inserted
INFO 2022-07-29 22:04:02,503 Data inserted
INFO 2022-07-29 22:04:02,506 Data inserted
INFO 2022-07-29 22:04:02,508 Data inserted
INFO 2022-07-29 22:04:02,511 Data inserted
INFO 2022-07-29 22:04:02,512 Data inserted
INFO 2022-07-29 22:04:02,514 Data inserted
INFO 2022-07-29 22:04:02,517 Data inserted
INFO 2022-07-29 22:04:02,519 Data inserted
INFO 2022-07-29 22:04:02,521 Data inserted
INFO 2022-07-29 22:04:02,523 Data inserted
INFO 2022-07-29 22:04:02,526 Data inserted
INFO 2022-07-29 22:04:02,528 Data inserted
INFO 2022-07-29 22:04:02,530 Data inserted
INFO 2022-07-29 22:04:02,533 Data inserted
INFO 2022-07-29 22:04:02,536 Data inserted
INFO 2022-07-29 22:04:02,539 Data inserted
INFO 2022-07-29 22:04:02,542 Data inserted
INFO 2022-07-29 22:04:02,544 Data inserted
INFO 2022-07-29 22:04:02,547 Data inserted
INFO 2022-07-29 22:04:02,549 Data inserted
INFO 2022-07-29 22:04:02,552 Data inserted
INFO 2022-07-29 22:04:02,555 Data inserted
INFO 2022-07-29 22:04:02,558 Data inserted
INFO 2022-07-29 22:04:02,560 Data inserted
INFO 2022-07-29 22:04:02,563 Data inserted
INFO 2022-07-29 22:04:02,565 Data inserted
INFO 2022-07-29 22:04:02,568 Data inserted
INFO 2022-07-29 22:04:02,570 Data inserted
INFO 2022-07-29 22:04:02,572 Data inserted
INFO 2022-07-29 22:04:02,574 Data inserted
INFO 2022-07-29 22:04:02,576 Data inserted
INFO 2022-07-29 22:04:02,579 Data inserted
INFO 2022-07-29 22:04:02,581 Data inserted
INFO 2022-07-29 22:04:02,583 Data inserted
INFO 2022-07-29 22:04:02,585 Data inserted
INFO 2022-07-29 22:04:02,587 Data inserted
INFO 2022-07-29 22:04:02,590 Data inserted
INFO 2022-07-29 22:04:02,592 Data inserted
INFO 2022-07-29 22:04:02,594 Data inserted
INFO 2022-07-29 22:04:02,597 Data inserted
INFO 2022-07-29 22:04:02,599 Data inserted
INFO 2022-07-29 22:04:02,602 Data inserted
INFO 2022-07-29 22:04:02,605 Data inserted
INFO 2022-07-29 22:04:02,607 Data inserted
INFO 2022-07-29 22:04:02,610 Data inserted
INFO 2022-07-29 22:04:02,613 Data inserted
INFO 2022-07-29 22:04:02,615 Data inserted
INFO 2022-07-29 22:04:02,618 Data inserted
INFO 2022-07-29 22:04:02,621 Data inserted
INFO 2022-07-29 22:04:02,623 Data inserted
INFO 2022-07-29 22:04:02,626 Data inserted
INFO 2022-07-29 22:04:02,628 Data inserted
INFO 2022-07-29 22:04:02,630 Data inserted
INFO 2022-07-29 22:04:02,632 Data inserted
INFO 2022-07-29 22:04:02,635 Data inserted
INFO 2022-07-29 22:04:02,637 Data inserted
INFO 2022-07-29 22:04:02,639 Data inserted
INFO 2022-07-29 22:04:02,642 Data inserted
INFO 2022-07-29 22:04:02,644 Data inserted
INFO 2022-07-29 22:04:02,647 Data inserted
INFO 2022-07-29 22:04:02,649 Data inserted
INFO 2022-07-29 22:04:02,650 Data inserted
INFO 2022-07-29 22:04:02,653 Data inserted
INFO 2022-07-29 22:04:02,655 Data inserted
INFO 2022-07-29 22:04:02,657 Data inserted
INFO 2022-07-29 22:04:02,659 Data inserted
INFO 2022-07-29 22:04:02,661 Data inserted
INFO 2022-07-29 22:04:02,663 Data inserted
INFO 2022-07-29 22:04:02,664 Data inserted
INFO 2022-07-29 22:04:02,666 Data inserted
INFO 2022-07-29 22:04:02,668 Data inserted
INFO 2022-07-29 22:04:02,670 Data inserted
INFO 2022-07-29 22:04:02,673 Data inserted
INFO 2022-07-29 22:04:02,675 Data inserted
INFO 2022-07-29 22:04:02,677 Data inserted
INFO 2022-07-29 22:04:02,679 Data inserted
INFO 2022-07-29 22:04:02,681 Data inserted
INFO 2022-07-29 22:04:02,683 Data inserted
INFO 2022-07-29 22:04:02,685 Data inserted
INFO 2022-07-29 22:04:02,686 Data inserted
INFO 2022-07-29 22:04:02,688 Data inserted
INFO 2022-07-29 22:04:02,690 Data inserted
INFO 2022-07-29 22:04:02,692 Data inserted
INFO 2022-07-29 22:04:02,693 Data inserted
INFO 2022-07-29 22:04:02,695 Data inserted
INFO 2022-07-29 22:04:02,697 Data inserted
INFO 2022-07-29 22:04:02,699 Data inserted
INFO 2022-07-29 22:04:02,701 Data inserted
INFO 2022-07-29 22:04:02,703 Data inserted
INFO 2022-07-29 22:04:02,705 Data inserted
INFO 2022-07-29 22:04:02,707 Data inserted
INFO 2022-07-29 22:04:02,708 Data inserted
INFO 2022-07-29 22:04:02,710 Data inserted
INFO 2022-07-29 22:04:02,712 Data inserted
